No.,Time,Source,Destination,Source Port,Destination Port,Source,Destination,Protocol,Length,Info
119,0.820238,10.42.42.253,10.42.42.50,36615,2005,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,36615  >  2005 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
120,0.820331,10.42.42.25,10.42.42.253,1761,52570,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1761  >  52570 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
121,0.820335,10.42.42.253,10.42.42.56,33903,1009,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,33903  >  1009 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
122,0.820404,10.42.42.56,10.42.42.253,1009,33903,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1009  >  33903 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
123,0.820408,10.42.42.50,10.42.42.253,8402,37056,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"8402  >  37056 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
124,0.820411,10.42.42.50,10.42.42.253,2005,36615,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"2005  >  36615 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
125,0.820515,10.42.42.253,10.42.42.25,45489,7,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,45489  >  8402 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
126,0.820615,10.42.42.253,10.42.42.50,39045,1009,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,39045  >  1009 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
127,0.820637,10.42.42.253,10.42.42.56,45976,1073,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,45976  >  1073 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
128,0.82072,10.42.42.56,10.42.42.253,1073,45976,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1073  >  45976 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
129,0.820722,10.42.42.25,10.42.42.253,8402,45489,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"8402  >  45489 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
130,0.82081,10.42.42.253,10.42.42.25,49341,9,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,49341  >  2005 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
131,0.820918,10.42.42.253,10.42.42.50,35768,1073,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,35768  >  1073 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
132,0.820944,10.42.42.253,10.42.42.56,37405,8180,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,37405  >  8180 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
133,0.821023,10.42.42.56,10.42.42.253,8180,37405,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"8180  >  37405 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
134,0.821025,10.42.42.25,10.42.42.253,2005,49341,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"2005  >  49341 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
135,0.821053,10.42.42.50,10.42.42.253,1009,39045,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1009  >  39045 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
136,0.821055,10.42.42.50,10.42.42.253,1073,35768,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1073  >  35768 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
137,0.821115,10.42.42.253,10.42.42.25,48927,9,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,48927  >  1009 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
138,0.821224,10.42.42.253,10.42.42.50,57034,8180,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,57034  >  8180 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
139,0.82126,10.42.42.253,10.42.42.56,49002,999,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,49002  >  999 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
140,0.821286,10.42.42.50,10.42.42.253,8180,57034,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"8180  >  57034 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
141,0.821321,10.42.42.56,10.42.42.253,999,49002,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"999  >  49002 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
142,0.821322,10.42.42.25,10.42.42.253,1009,48927,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1009  >  48927 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
143,0.821465,10.42.42.253,10.42.42.25,43638,9,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,43638  >  1073 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
144,0.821489,10.42.42.253,10.42.42.50,45915,999,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,45915  >  999 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
145,0.821621,10.42.42.253,10.42.42.56,60749,33354,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,60749  >  33354 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
146,0.821669,10.42.42.50,10.42.42.253,999,45915,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"999  >  45915 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
147,0.821671,10.42.42.25,10.42.42.253,1073,43638,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1073  >  43638 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
148,0.821672,10.42.42.56,10.42.42.253,33354,60749,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"33354  >  60749 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
149,0.821743,10.42.42.253,10.42.42.25,59073,9,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,59073  >  8180 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
150,0.821809,10.42.42.253,10.42.42.50,54774,33354,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,54774  >  33354 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
151,0.82189,10.42.42.253,10.42.42.56,44500,9003,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,44500  >  9003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300146 TSecr=0 WS=64
152,0.821927,10.42.42.25,10.42.42.253,8180,59073,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"8180  >  59073 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
153,0.821938,10.42.42.56,10.42.42.253,9003,44500,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"9003  >  44500 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
154,0.822205,10.42.42.50,10.42.42.253,33354,54774,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"33354  >  54774 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
155,0.823433,10.42.42.253,10.42.42.56,36716,555,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,36716  >  555 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
156,0.82347,10.42.42.56,10.42.42.253,555,36716,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"555  >  36716 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
157,0.823549,10.42.42.253,10.42.42.25,34434,13,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,34434  >  999 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
158,0.823659,10.42.42.253,10.42.42.50,39488,9003,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,39488  >  9003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
159,0.823682,10.42.42.253,10.42.42.56,57027,1174,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,57027  >  1174 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
160,0.823755,10.42.42.56,10.42.42.253,1174,57027,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1174  >  57027 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
161,0.823756,10.42.42.25,10.42.42.253,999,34434,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"999  >  34434 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
162,0.823833,10.42.42.253,10.42.42.25,42141,13,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,42141  >  33354 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
163,0.823944,10.42.42.253,10.42.42.50,34068,555,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,34068  >  555 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
164,0.823981,10.42.42.253,10.42.42.56,51207,144,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,51207  >  144 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
165,0.824053,10.42.42.56,10.42.42.253,144,51207,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"144  >  51207 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
166,0.824055,10.42.42.25,10.42.42.253,33354,42141,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"33354  >  42141 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
167,0.824133,10.42.42.253,10.42.42.25,52141,13,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,52141  >  9003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
168,0.824247,10.42.42.253,10.42.42.50,59979,1174,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,59979  >  1174 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
169,0.824289,10.42.42.253,10.42.42.56,45405,15003,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,45405  >  15003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
170,0.824352,10.42.42.56,10.42.42.253,15003,45405,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"15003  >  45405 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
171,0.82438,10.42.42.25,10.42.42.253,9003,52141,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"9003  >  52141 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
172,0.824439,10.42.42.253,10.42.42.25,43819,13,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,43819  >  555 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
173,0.824546,10.42.42.253,10.42.42.50,47582,144,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,47582  >  144 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
174,0.824588,10.42.42.253,10.42.42.56,45967,16018,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,45967  >  16018 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
175,0.824601,10.42.42.25,10.42.42.253,555,43819,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"555  >  43819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
176,0.824655,10.42.42.56,10.42.42.253,16018,45967,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"16018  >  45967 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
177,0.824751,10.42.42.253,10.42.42.25,44367,17,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,44367  >  1174 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
178,0.824873,10.42.42.253,10.42.42.50,56258,15003,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,56258  >  15003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
179,0.824884,10.42.42.253,10.42.42.56,35476,3971,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,35476  >  3971 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
180,0.824965,10.42.42.56,10.42.42.253,3971,35476,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"3971  >  35476 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
181,0.824967,10.42.42.25,10.42.42.253,1174,44367,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1174  >  44367 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
182,0.825055,10.42.42.253,10.42.42.25,58410,17,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,58410  >  144 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
183,0.825162,10.42.42.253,10.42.42.50,58518,16018,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,58518  >  16018 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
184,0.825206,10.42.42.253,10.42.42.56,54513,3914,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,54513  >  3914 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
185,0.825285,10.42.42.56,10.42.42.253,3914,54513,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"3914  >  54513 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
186,0.825287,10.42.42.25,10.42.42.253,144,58410,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"144  >  58410 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
187,0.825404,10.42.42.253,10.42.42.25,51707,17,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,51707  >  15003 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
188,0.825493,10.42.42.253,10.42.42.50,41279,3971,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,41279  >  3971 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
189,0.825497,10.42.42.253,10.42.42.56,37332,2030,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,37332  >  2030 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
190,0.825566,10.42.42.56,10.42.42.253,2030,37332,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"2030  >  37332 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
191,0.825582,10.42.42.25,10.42.42.253,15003,51707,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"15003  >  51707 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
192,0.825699,10.42.42.253,10.42.42.25,49068,17,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,49068  >  16018 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
193,0.825826,10.42.42.253,10.42.42.50,54185,3914,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,54185  >  3914 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
194,0.825883,10.42.42.253,10.42.42.56,41984,1862,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,41984  >  1862 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
195,0.825885,10.42.42.25,10.42.42.253,16018,49068,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"16018  >  49068 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
196,0.825937,10.42.42.56,10.42.42.253,1862,41984,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1862  >  41984 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
197,0.825999,10.42.42.253,10.42.42.25,49584,17,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,49584  >  3971 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300147 TSecr=0 WS=64
198,0.826073,10.42.42.253,10.42.42.50,46756,2030,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,46756  >  2030 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
199,0.826074,10.42.42.25,10.42.42.253,3971,49584,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"3971  >  49584 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
200,0.826158,10.42.42.253,10.42.42.56,57686,9418,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,57686  >  9418 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
201,0.826222,10.42.42.56,10.42.42.253,9418,57686,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"9418  >  57686 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
202,0.826356,10.42.42.253,10.42.42.25,60511,17,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,60511  >  3914 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
203,0.826441,10.42.42.50,10.42.42.253,9003,39488,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"9003  >  39488 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
204,0.826444,10.42.42.50,10.42.42.253,555,34068,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"555  >  34068 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
205,0.826447,10.42.42.50,10.42.42.253,1174,59979,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1174  >  59979 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
206,0.82645,10.42.42.253,10.42.42.50,50516,1862,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,50516  >  1862 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
207,0.826454,10.42.42.50,10.42.42.253,144,47582,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"144  >  47582 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
208,0.826498,10.42.42.253,10.42.42.56,52783,800,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,52783  >  800 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
209,0.826502,10.42.42.25,10.42.42.253,3914,60511,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"3914  >  60511 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
210,0.826507,10.42.42.50,10.42.42.253,15003,56258,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"15003  >  56258 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
211,0.82651,10.42.42.50,10.42.42.253,16018,58518,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"16018  >  58518 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
212,0.826514,10.42.42.50,10.42.42.253,3971,41279,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"3971  >  41279 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
213,0.826548,10.42.42.56,10.42.42.253,800,52783,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"800  >  52783 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
214,0.826551,10.42.42.50,10.42.42.253,3914,54185,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"3914  >  54185 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
215,0.826554,10.42.42.50,10.42.42.253,2030,46756,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"2030  >  46756 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
216,0.826694,10.42.42.50,10.42.42.253,1862,50516,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"1862  >  50516 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
217,0.826698,10.42.42.253,10.42.42.25,47539,19,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,47539  >  2030 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
218,0.826769,10.42.42.253,10.42.42.50,47218,9418,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,47218  >  9418 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
219,0.826906,10.42.42.253,10.42.42.56,52895,8022,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,52895  >  8022 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
220,0.82691,10.42.42.25,10.42.42.253,2030,47539,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"2030  >  47539 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
221,0.826913,10.42.42.56,10.42.42.253,8022,52895,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"8022  >  52895 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
222,0.826981,10.42.42.253,10.42.42.25,38784,19,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,38784  >  1862 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
223,0.827146,10.42.42.253,10.42.42.50,46669,800,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,46669  >  800 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
224,0.82715,10.42.42.50,10.42.42.253,9418,47218,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"9418  >  47218 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
225,0.827153,10.42.42.253,10.42.42.56,55061,49163,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,55061  >  49163 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
226,0.827223,10.42.42.25,10.42.42.253,1862,38784,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"1862  >  38784 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
227,0.827226,10.42.42.50,10.42.42.253,800,46669,70:5a:b6:51:d7:b2,00:23:8b:82:1f:4a,TCP,60,"800  >  46669 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
228,0.827229,10.42.42.56,10.42.42.253,49163,55061,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"49163  >  55061 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
229,0.828603,10.42.42.253,10.42.42.56,60503,726,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,60503  >  726 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
230,0.828657,10.42.42.56,10.42.42.253,726,60503,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"726  >  60503 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
231,0.828748,10.42.42.253,10.42.42.25,51951,19,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,51951  >  9418 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
232,0.828842,10.42.42.253,10.42.42.50,44783,8022,00:23:8b:82:1f:4a,70:5a:b6:51:d7:b2,TCP,74,44783  >  8022 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
233,0.828915,10.42.42.253,10.42.42.56,45273,1984,00:23:8b:82:1f:4a,00:26:22:cb:1e:79,TCP,74,45273  >  1984 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
234,0.828931,10.42.42.56,10.42.42.253,1984,45273,00:26:22:cb:1e:79,00:23:8b:82:1f:4a,TCP,60,"1984  >  45273 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
235,0.828933,10.42.42.25,10.42.42.253,9418,51951,00:16:cb:92:6e:dc,00:23:8b:82:1f:4a,TCP,60,"9418  >  51951 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
236,0.829032,10.42.42.253,10.42.42.25,35876,19,00:23:8b:82:1f:4a,00:16:cb:92:6e:dc,TCP,74,35876  >  800 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3300148 TSecr=0 WS=64
